code,name,status,total_return,trade_count,max_drawdown,sharpe_ratio,win_rate,error_msg
301299,卓创资讯,成功,-0.44954499912058665,11.0,0.4895568864601197,-0.5878720876505923,,
301298,东利机械,成功,-0.5859452180276475,14.293139338493347,0.6211981451532957,-0.7898557120153319,,
301300,远翔新材,成功,-0.3183320962435662,13.0,0.36353420660336594,-0.2558621586410851,,
301301,川宁生物,成功,-0.43424736876192166,11.0,0.43424736876192166,-0.5664097381551711,,
301303,真兰仪表,成功,-0.5689439735113789,9.0,0.5761639345160471,-0.7777708443085094,,
301305,朗坤科技,成功,0.36712881399110336,10.0,0.3257861005948001,0.44023467145086215,,
301302,华如科技,成功,-0.3396830162083081,17.05,0.6042047904029324,-0.24738573479612633,,
301306,西测测试,成功,-0.4681911657556597,28.579084515571594,0.730934519264338,-0.17809401705278916,,
301307,美利信,成功,0.13938138590305477,29.75115966796875,0.6576719407579292,0.27495936617794564,,
301308,江波龙,成功,0.5921050083469414,28.28540539741516,0.523699000755284,0.4635553983161334,,
301309,万得凯,成功,-0.3070890586255577,9.0,0.46584001647624373,-0.3593635386915647,,
301310,鑫宏业,成功,-0.027787541668558405,11.0,0.5278222565365532,0.10453185575771715,,
301311,昆船智能,成功,-0.1428632239283083,14.1,0.5123559088764025,-0.07231579183844432,,
301313,凡拓数创,成功,-0.08354559312589656,24.0,0.4308420228900759,0.1041639794259587,,
301312,智立方,成功,-0.6319818293699848,25.0,0.7599583583642162,-0.3882275369001966,,
301314,科瑞思,成功,-0.1424153327654017,12.940068125724792,0.4352203207766798,-0.09088239706810364,,
301315,威士顿,成功,-0.07359824854747304,17.1,0.6099356418311948,0.12634008842510477,,
301317,鑫磊股份,成功,0.04513742881633443,28.14918541908264,0.46565714847410905,0.18529664980866756,,
301316,慧博云通,成功,1.0564923406505713,22.277414917945862,0.29491018747905734,0.6689726354447861,,
301318,维海德,成功,-0.7647997288110742,15.25269079208374,0.8246566085390584,-1.118542453218286,,
301319,唯特偶,成功,-0.19791065739224142,19.0,0.5669754210788761,0.008581878700092721,,
301320,豪江智能,成功,-0.5862427482934401,14.0,0.6301783752143112,-0.910369360944411,,
301321,翰博高新,成功,0.781469806636731,22.549517250061037,0.5512376322506849,0.5388585472877406,,
301323,新莱福,成功,0.0037745349563080527,20.859141087532045,0.48860527373129997,0.1397101348817024,,
301322,绿通科技,成功,-0.4345313281540794,16.147791624069214,0.474289215519677,-0.5437100994948176,,
301325,曼恩斯特,成功,-0.06298405346131476,9.0,0.3976305602753815,0.06857057772272349,,
301326,捷邦科技,成功,0.409760425752351,29.379135489463806,0.5497034920115987,0.39340325810337734,,
301329,信音电子,成功,-0.14147840886459104,14.10595543384552,0.31322423489963785,0.0010514776117394801,,
301327,华宝新能,成功,-0.4252400825611403,8.40018982887268,0.506456115970825,-0.7470751641167253,,
301328,维峰电子,成功,-0.41304328252748446,15.0,0.540036594727549,-0.4393474478586964,,
301330,熵基科技,成功,-0.16989477837689904,14.0,0.49733173433886896,-0.060375445194615344,,
301332,德尔玛,成功,-0.5209984364167871,10.529444336891174,0.5290532289054544,-1.0559799034215847,,
301331,恩威医药,成功,-0.4554685841787998,9.0,0.5649221933606822,-0.6542415155288931,,
301333,诺思格,成功,0.35361365702492825,18.15,0.44178063971429854,0.34899991873774483,,
